meter_name,date,record_count
Building A207a,2025-08-20,19
Building A207a,2025-08-21,16
Building A207a,2025-08-22,460
Building A207a,2025-08-23,107
Building A208,2025-07-21,653
Building A208,2025-07-22,1276
Building A208,2025-07-23,804
Building A208,2025-07-24,23
Building A208,2025-07-25,22
Building A208,2025-07-26,24
Building A208,2025-07-27,22
Building A208,2025-07-28,88
Building A208,2025-07-29,70
Building A208,2025-07-30,0
Building A208,2025-07-31,3
Building A208,2025-08-01,309
Building A208,2025-08-02,602
Building A208,2025-08-03,71
Building A208,2025-08-04,978
Building A208,2025-08-05,1134
Building A208,2025-08-06,0
Building A208,2025-08-07,0
Building A208,2025-08-08,604
Building A208,2025-08-09,1226
Building A208,2025-08-10,1224
Building A208,2025-08-11,1235
Building A208,2025-08-12,1225
Building A208,2025-08-13,1178
Building A208,2025-08-14,39
Building A208,2025-08-15,0
Building A208,2025-08-16,63
Building A208,2025-08-17,1039
Building A208,2025-08-18,0
Building A208,2025-08-19,332
Building A208,2025-08-20,20
Building A208,2025-08-21,17
Building A208,2025-08-22,458
Building A208,2025-08-23,107
Building A208a,2025-07-21,652
Building A208a,2025-07-22,1273
Building A208a,2025-07-23,802
Building A208a,2025-07-24,23
Building A208a,2025-07-25,21
Building A208a,2025-07-26,23
Building A208a,2025-07-27,22
Building A208a,2025-07-28,85
Building A208a,2025-07-29,69
Building A208a,2025-07-30,1
Building A208a,2025-07-31,1
Building A208a,2025-08-01,310
Building A208a,2025-08-02,602
Building A208a,2025-08-03,68
Building A208a,2025-08-04,975
Building A208a,2025-08-05,1136
Building A208a,2025-08-06,0
Building A208a,2025-08-07,0
Building A208a,2025-08-08,605
Building A208a,2025-08-09,1224
Building A208a,2025-08-10,1224
Building A208a,2025-08-11,1237
Building A208a,2025-08-12,1222
Building A208a,2025-08-13,1189
Building A208a,2025-08-14,39
Building A208a,2025-08-15,0
Building A208a,2025-08-16,61
Building A208a,2025-08-17,1039
Building A208a,2025-08-18,0
Building A208a,2025-08-19,332
Building A208a,2025-08-20,19
Building A208a,2025-08-21,17
Building A208a,2025-08-22,458
Building A208a,2025-08-23,107
Building A209,2025-07-21,654
Building A209,2025-07-22,1277
Building A209,2025-07-23,804
Building A209,2025-07-24,22
Building A209,2025-07-25,22
Building A209,2025-07-26,24
Building A209,2025-07-27,22
Building A209,2025-07-28,87
Building A209,2025-07-29,69
Building A209,2025-07-30,0
Building A209,2025-07-31,1
Building A209,2025-08-01,311
Building A209,2025-08-02,603
Building A209,2025-08-03,69
Building A209,2025-08-04,979
Building A209,2025-08-05,1134
Building A209,2025-08-06,0
Building A209,2025-08-07,0
Building A209,2025-08-08,603
Building A209,2025-08-09,1226
Building A209,2025-08-10,1224
Building A209,2025-08-11,1234
Building A209,2025-08-12,1224
Building A209,2025-08-13,1182
Building A209,2025-08-14,39
Building A209,2025-08-15,0
Building A209,2025-08-16,62
Building A209,2025-08-17,1039
Building A209,2025-08-18,0
Building A209,2025-08-19,333
Building A209,2025-08-20,17
Building A209,2025-08-21,17
Building A209,2025-08-22,458
Building A209,2025-08-23,107
Building A209a,2025-07-21,653
Building A209a,2025-07-22,1278
Building A209a,2025-07-23,803
Building A209a,2025-07-24,23
Building A209a,2025-07-25,21
Building A209a,2025-07-26,22
Building A209a,2025-07-27,24
Building A209a,2025-07-28,87
Building A209a,2025-07-29,66
Building A209a,2025-07-30,1
Building A209a,2025-07-31,4
Building A209a,2025-08-01,309
Building A209a,2025-08-02,603
Building A209a,2025-08-03,69
Building A209a,2025-08-04,977
Building A209a,2025-08-05,1135
Building A209a,2025-08-06,0
Building A209a,2025-08-07,0
Building A209a,2025-08-08,606
Building A209a,2025-08-09,1225
Building A209a,2025-08-10,1225
Building A209a,2025-08-11,1235
Building A209a,2025-08-12,1221
Building A209a,2025-08-13,1180
Building A209a,2025-08-14,39
Building A209a,2025-08-15,0
Building A209a,2025-08-16,62
Building A209a,2025-08-17,1039
Building A209a,2025-08-18,0
Building A209a,2025-08-19,333
Building A209a,2025-08-20,17
Building A209a,2025-08-21,17
Building A209a,2025-08-22,460
Building A209a,2025-08-23,107
Building A210,2025-07-21,653
Building A210,2025-07-22,1275
Building A210,2025-07-23,804
Building A210,2025-07-24,24
Building A210,2025-07-25,22
Building A210,2025-07-26,24
Building A210,2025-07-27,22
Building A210,2025-07-28,88
Building A210,2025-07-29,70
Building A210,2025-07-30,0
Building A210,2025-07-31,1
Building A210,2025-08-01,308
Building A210,2025-08-02,602
Building A210,2025-08-03,69
Building A210,2025-08-04,979
Building A210,2025-08-05,1133
Building A210,2025-08-06,0
Building A210,2025-08-07,0
Building A210,2025-08-08,603
Building A210,2025-08-09,1225
Building A210,2025-08-10,1226
Building A210,2025-08-11,1234
Building A210,2025-08-12,1224
Building A210,2025-08-13,1186
Building A210,2025-08-14,38
Building A210,2025-08-15,0
Building A210,2025-08-16,62
Building A210,2025-08-17,1039
Building A210,2025-08-18,0
Building A210,2025-08-19,332
Building A210,2025-08-20,19
Building A210,2025-08-21,16
Building A210,2025-08-22,460
Building A210,2025-08-23,107
Building A210a,2025-07-21,653
Building A210a,2025-07-22,1279
Building A210a,2025-07-23,806
Building A210a,2025-07-24,23
Building A210a,2025-07-25,22
Building A210a,2025-07-26,22
Building A210a,2025-07-27,23
Building A210a,2025-07-28,87
Building A210a,2025-07-29,70
Building A210a,2025-07-30,0
Building A210a,2025-07-31,2
Building A210a,2025-08-01,306
Building A210a,2025-08-02,603
Building A210a,2025-08-03,67
Building A210a,2025-08-04,978
Building A210a,2025-08-05,1136
Building A210a,2025-08-06,0
Building A210a,2025-08-07,0
Building A210a,2025-08-08,606
Building A210a,2025-08-09,1226
Building A210a,2025-08-10,1223
Building A210a,2025-08-11,1234
Building A210a,2025-08-12,1222
Building A210a,2025-08-13,1182
Building A210a,2025-08-14,39
Building A210a,2025-08-15,0
Building A210a,2025-08-16,62
Building A210a,2025-08-17,1039
Building A210a,2025-08-18,0
Building A210a,2025-08-19,333
Building A210a,2025-08-20,17
Building A210a,2025-08-21,17
Building A210a,2025-08-22,460
Building A210a,2025-08-23,107
Building A211,2025-07-21,651
Building A211,2025-07-22,1278
Building A211,2025-07-23,806
Building A211,2025-07-24,21
Building A211,2025-07-25,22
Building A211,2025-07-26,24
Building A211,2025-07-27,22
Building A211,2025-07-28,88
Building A211,2025-07-29,70
Building A211,2025-07-30,0
Building A211,2025-07-31,2
Building A211,2025-08-01,306
Building A211,2025-08-02,604
Building A211,2025-08-03,68
Building A211,2025-08-04,976
Building A211,2025-08-05,1133
Building A211,2025-08-06,0
Building A211,2025-08-07,0
Building A211,2025-08-08,605
Building A211,2025-08-09,1226
Building A211,2025-08-10,1222
Building A211,2025-08-11,1234
Building A211,2025-08-12,1228
Building A211,2025-08-13,1184
Building A211,2025-08-14,38
Building A211,2025-08-15,0
Building A211,2025-08-16,63
Building A211,2025-08-17,1039
Building A211,2025-08-18,0
Building A211,2025-08-19,333
Building A211,2025-08-20,19
Building A211,2025-08-21,17
Building A211,2025-08-22,459
Building A211,2025-08-23,107
Building A211a,2025-07-21,655
Building A211a,2025-07-22,1278
Building A211a,2025-07-23,807
Building A211a,2025-07-24,20
Building A211a,2025-07-25,20
Building A211a,2025-07-26,24
Building A211a,2025-07-27,23
Building A211a,2025-07-28,85
Building A211a,2025-07-29,68
Building A211a,2025-07-30,0
Building A211a,2025-07-31,0
Building A211a,2025-08-01,310
Building A211a,2025-08-02,603
Building A211a,2025-08-03,67
Building A211a,2025-08-04,976
Building A211a,2025-08-05,1131
Building A211a,2025-08-06,0
Building A211a,2025-08-07,0
Building A211a,2025-08-08,606
Building A211a,2025-08-09,1225
Building A211a,2025-08-10,1225
Building A211a,2025-08-11,1235
Building A211a,2025-08-12,1223
Building A211a,2025-08-13,1181
Building A211a,2025-08-14,39
Building A211a,2025-08-15,0
Building A211a,2025-08-16,61
Building A211a,2025-08-17,1037
Building A211a,2025-08-18,0
Building A211a,2025-08-19,332
Building A211a,2025-08-20,19
Building A211a,2025-08-21,17
Building A211a,2025-08-22,460
Building A211a,2025-08-23,107
Building A212,2025-07-21,653
Building A212,2025-07-22,1276
Building A212,2025-07-23,804
Building A212,2025-07-24,23
Building A212,2025-07-25,22
Building A212,2025-07-26,24
Building A212,2025-07-27,23
Building A212,2025-07-28,86
Building A212,2025-07-29,68
Building A212,2025-07-30,0
Building A212,2025-07-31,3
Building A212,2025-08-01,304
Building A212,2025-08-02,603
Building A212,2025-08-03,69
Building A212,2025-08-04,975
Building A212,2025-08-05,1135
Building A212,2025-08-06,0
Building A212,2025-08-07,0
Building A212,2025-08-08,605
Building A212,2025-08-09,1224
Building A212,2025-08-10,1225
Building A212,2025-08-11,1235
Building A212,2025-08-12,1223
Building A212,2025-08-13,1182
Building A212,2025-08-14,39
Building A212,2025-08-15,0
Building A212,2025-08-16,62
Building A212,2025-08-17,1040
Building A212,2025-08-18,0
Building A212,2025-08-19,332
Building A212,2025-08-20,19
Building A212,2025-08-21,16
Building A212,2025-08-22,462
Building A212,2025-08-23,107
Building A212a,2025-07-21,652
Building A212a,2025-07-22,1275
Building A212a,2025-07-23,800
Building A212a,2025-07-24,19
Building A212a,2025-07-25,21
Building A212a,2025-07-26,22
Building A212a,2025-07-27,22
Building A212a,2025-07-28,88
Building A212a,2025-07-29,69
Building A212a,2025-07-30,0
Building A212a,2025-07-31,4
Building A212a,2025-08-01,310
Building A212a,2025-08-02,603
Building A212a,2025-08-03,69
Building A212a,2025-08-04,980
Building A212a,2025-08-05,1136
Building A212a,2025-08-06,0
Building A212a,2025-08-07,0
Building A212a,2025-08-08,605
Building A212a,2025-08-09,1226
Building A212a,2025-08-10,1223
Building A212a,2025-08-11,1235
Building A212a,2025-08-12,1223
Building A212a,2025-08-13,1182
Building A212a,2025-08-14,39
Building A212a,2025-08-15,0
Building A212a,2025-08-16,63
Building A212a,2025-08-17,1039
Building A212a,2025-08-18,0
Building A212a,2025-08-19,333
Building A212a,2025-08-20,19
Building A212a,2025-08-21,17
Building A212a,2025-08-22,459
Building A212a,2025-08-23,106
Building A216,2025-07-21,653
Building A216,2025-07-22,1272
Building A216,2025-07-23,801
Building A216,2025-07-24,23
Building A216,2025-07-25,22
Building A216,2025-07-26,23
Building A216,2025-07-27,23
Building A216,2025-07-28,86
Building A216,2025-07-29,68
Building A216,2025-07-30,0
Building A216,2025-07-31,3
Building A216,2025-08-01,308
Building A216,2025-08-02,603
Building A216,2025-08-03,68
Building A216,2025-08-04,979
Building A216,2025-08-05,1132
Building A216,2025-08-06,0
Building A216,2025-08-07,0
Building A216,2025-08-08,606
Building A216,2025-08-09,1225
Building A216,2025-08-10,1227
Building A216,2025-08-11,1233
Building A216,2025-08-12,1229
Building A216,2025-08-13,1183
Building A216,2025-08-14,39
Building A216,2025-08-15,0
Building A216,2025-08-16,63
Building A216,2025-08-17,1039
Building A216,2025-08-18,0
Building A216,2025-08-19,333
Building A216,2025-08-20,20
Building A216,2025-08-21,17
Building A216,2025-08-22,457
Building A216,2025-08-23,107
Building A216a,2025-07-21,652
Building A216a,2025-07-22,1278
Building A216a,2025-07-23,804
Building A216a,2025-07-24,23
Building A216a,2025-07-25,20
Building A216a,2025-07-26,22
Building A216a,2025-07-27,21
Building A216a,2025-07-28,86
Building A216a,2025-07-29,69
Building A216a,2025-07-30,0
Building A216a,2025-07-31,3
Building A216a,2025-08-01,310
Building A216a,2025-08-02,603
Building A216a,2025-08-03,70
Building A216a,2025-08-04,978
Building A216a,2025-08-05,1136
Building A216a,2025-08-06,0
Building A216a,2025-08-07,0
Building A216a,2025-08-08,604
Building A216a,2025-08-09,1227
Building A216a,2025-08-10,1227
Building A216a,2025-08-11,1234
Building A216a,2025-08-12,1225
Building A216a,2025-08-13,1189
Building A216a,2025-08-14,39
Building A216a,2025-08-15,0
Building A216a,2025-08-16,61
Building A216a,2025-08-17,1039
Building A216a,2025-08-18,0
Building A216a,2025-08-19,332
Building A216a,2025-08-20,18
Building A216a,2025-08-21,18
Building A216a,2025-08-22,460
Building A216a,2025-08-23,107
Building A301,2025-07-21,654
Building A301,2025-07-22,1272
Building A301,2025-07-23,807
Building A301,2025-07-24,23
Building A301,2025-07-25,22
Building A301,2025-07-26,23
Building A301,2025-07-27,23
Building A301,2025-07-28,86
Building A301,2025-07-29,69
Building A301,2025-07-30,0
Building A301,2025-07-31,2
Building A301,2025-08-01,305
Building A301,2025-08-02,604
Building A301,2025-08-03,70
Building A301,2025-08-04,977
Building A301,2025-08-05,1135
Building A301,2025-08-06,0
Building A301,2025-08-07,0
Building A301,2025-08-08,604
Building A301,2025-08-09,1226
Building A301,2025-08-10,1225
Building A301,2025-08-11,1234
Building A301,2025-08-12,1224
Building A301,2025-08-13,1180
Building A301,2025-08-14,39
Building A301,2025-08-15,0
Building A301,2025-08-16,64
Building A301,2025-08-17,1039
Building A301,2025-08-18,0
Building A301,2025-08-19,333
Building A301,2025-08-20,20
Building A301,2025-08-21,17
Building A301,2025-08-22,461
Building A301,2025-08-23,107
Building A301a,2025-07-21,654
Building A301a,2025-07-22,1275
Building A301a,2025-07-23,805
Building A301a,2025-07-24,22
Building A301a,2025-07-25,20
Building A301a,2025-07-26,22
Building A301a,2025-07-27,22
Building A301a,2025-07-28,87
Building A301a,2025-07-29,69
Building A301a,2025-07-30,0
Building A301a,2025-07-31,5
Building A301a,2025-08-01,306
Building A301a,2025-08-02,603
Building A301a,2025-08-03,67
Building A301a,2025-08-04,979
Building A301a,2025-08-05,1135
Building A301a,2025-08-06,0
Building A301a,2025-08-07,0
Building A301a,2025-08-08,604
Building A301a,2025-08-09,1227
Building A301a,2025-08-10,1222
Building A301a,2025-08-11,1234
Building A301a,2025-08-12,1219
Building A301a,2025-08-13,1185
Building A301a,2025-08-14,39
Building A301a,2025-08-15,0
Building A301a,2025-08-16,64
Building A301a,2025-08-17,1039
Building A301a,2025-08-18,0
Building A301a,2025-08-19,333
Building A301a,2025-08-20,16
Building A301a,2025-08-21,18
Building A301a,2025-08-22,462
Building A301a,2025-08-23,106
Building A302,2025-07-21,653
Building A302,2025-07-22,1277
Building A302,2025-07-23,808
Building A302,2025-07-24,23
Building A302,2025-07-25,21
Building A302,2025-07-26,24
Building A302,2025-07-27,22
Building A302,2025-07-28,88
Building A302,2025-07-29,69
Building A302,2025-07-30,0
Building A302,2025-07-31,2
Building A302,2025-08-01,306
Building A302,2025-08-02,603
Building A302,2025-08-03,70
Building A302,2025-08-04,978
Building A302,2025-08-05,1135
Building A302,2025-08-06,0
Building A302,2025-08-07,0
Building A302,2025-08-08,604
Building A302,2025-08-09,1223
Building A302,2025-08-10,1224
Building A302,2025-08-11,1235
Building A302,2025-08-12,1228
Building A302,2025-08-13,1182
Building A302,2025-08-14,39
Building A302,2025-08-15,0
Building A302,2025-08-16,61
Building A302,2025-08-17,1039
Building A302,2025-08-18,0
Building A302,2025-08-19,332
Building A302,2025-08-20,18
Building A302,2025-08-21,18
Building A302,2025-08-22,461
Building A302,2025-08-23,107
Building A302a,2025-07-21,650
Building A302a,2025-07-22,1278
Building A302a,2025-07-23,806
Building A302a,2025-07-24,22
Building A302a,2025-07-25,22
Building A302a,2025-07-26,23
Building A302a,2025-07-27,20
Building A302a,2025-07-28,88
Building A302a,2025-07-29,70
Building A302a,2025-07-30,0
Building A302a,2025-07-31,0
Building A302a,2025-08-01,310
Building A302a,2025-08-02,602
Building A302a,2025-08-03,68
Building A302a,2025-08-04,977
Building A302a,2025-08-05,1134
Building A302a,2025-08-06,0
Building A302a,2025-08-07,0
Building A302a,2025-08-08,603
Building A302a,2025-08-09,1226
Building A302a,2025-08-10,1226
Building A302a,2025-08-11,1234
Building A302a,2025-08-12,1226
Building A302a,2025-08-13,1178
Building A302a,2025-08-14,39
Building A302a,2025-08-15,0
Building A302a,2025-08-16,63
Building A302a,2025-08-17,1037
Building A302a,2025-08-18,0
Building A302a,2025-08-19,333
Building A302a,2025-08-20,18
Building A302a,2025-08-21,17
Building A302a,2025-08-22,462
Building A302a,2025-08-23,107
Building A303,2025-07-21,652
Building A303,2025-07-22,1276
Building A303,2025-07-23,808
Building A303,2025-07-24,23
Building A303,2025-07-25,21
Building A303,2025-07-26,24
Building A303,2025-07-27,22
Building A303,2025-07-28,88
Building A303,2025-07-29,68
Building A303,2025-07-30,0
Building A303,2025-07-31,1
Building A303,2025-08-01,307
Building A303,2025-08-02,603
Building A303,2025-08-03,67
Building A303,2025-08-04,978
Building A303,2025-08-05,1133
Building A303,2025-08-06,0
Building A303,2025-08-07,0
Building A303,2025-08-08,603
Building A303,2025-08-09,1227
Building A303,2025-08-10,1226
Building A303,2025-08-11,1236
Building A303,2025-08-12,1224
Building A303,2025-08-13,1181
Building A303,2025-08-14,39
Building A303,2025-08-15,0
Building A303,2025-08-16,62
Building A303,2025-08-17,1039
Building A303,2025-08-18,0
Building A303,2025-08-19,332
Building A303,2025-08-20,19
Building A303,2025-08-21,17
Building A303,2025-08-22,458
Building A303,2025-08-23,107
Building A303a,2025-07-21,656
Building A303a,2025-07-22,1274
Building A303a,2025-07-23,804
Building A303a,2025-07-24,22
Building A303a,2025-07-25,21
Building A303a,2025-07-26,21
Building A303a,2025-07-27,23
Building A303a,2025-07-28,87
Building A303a,2025-07-29,68
Building A303a,2025-07-30,1
Building A303a,2025-07-31,0
Building A303a,2025-08-01,310
Building A303a,2025-08-02,603
Building A303a,2025-08-03,67
Building A303a,2025-08-04,979
Building A303a,2025-08-05,1133
Building A303a,2025-08-06,0
Building A303a,2025-08-07,0
Building A303a,2025-08-08,604
